UserId, DisplayName, PostCount, CommentCount, TotalScore
11124, Candic3, 13, 5, 2
16294, Georgiana.b, 7, 2, 2
32686, Abhishek Verma, 18, 19, 2
68025, David Waterworth, 26, 18, 2
23380, janpreet singh, 13, 7, 2
29606, zfb, 6, 3, 2
39513, xboard, 17, 5, 2
50951, Doug F, 2, 2, 2
67135, Muppet, 18, 4, 2
75158, valentinocc, 7, 3, 2
75782, Michael Lempart, 12, 6, 2
77356, bala, 27, 15, 2
178, Christopher Louden, 18, 10, 2
23721, Rubén Colomina, 1, 3, 2
27421, vbox, 5, 2, 2
28562, Mr. Phil, 3, 2, 2
37590, Will Cai, 7, 4, 2
69527, AlexK, 24, 11, 2
73127, pragun, 9, 5, 2
8110, TheBlackCat, 2, 2, 2
18465, Arun Aniyan, 16, 9, 2
24215, geompalik, 9, 11, 2
28685, EscapeTheNest, 19, 4, 2
49067, lukassz, 16, 19, 2
1011, Ben, 10, 5, 2
2920, Erich Schubert, 9, 6, 2
9257, KyBe, 42, 9, 2
8338, Mangat Rai Modi, 19, 10, 2
37301, zsad512, 9, 4, 2
53137, maswadkar, 4, 2, 2
59162, JkBk, 7, 2, 2
68966, Mukul Jain, 6, 4, 2
69972, Djaik Navidson, 5, 3, 2
2958, Maxim Galushka, 4, 1, 1
9838, David, 3, 1, 1
12202, Gary, 55, 26, 1
22012, minerals, 26, 3, 1
41451, Mateusz, 6, 4, 1
43110, Seymour, 6, 16, 1
43855, lppier, 3, 2, 1
57727, SRJ577, 19, 2, 1
58006, DeepLearner, 25, 7, 1
59825, zipline86, 10, 4, 1
60568, Rudolf Morkovskyi, 2, 1, 1
65153, HS-nebula, 21, 12, 1
68934, user3240855, 3, 2, 1
69226, sam, 4, 2, 1
42226, david guez, 4, 6, 1
70614, Oren Matar, 17, 4, 1
67240, Duy Bui, 4, 3, 1
76590, Anu, 3, 2, 1
50, Robert Cartaino, 3, 1, 1
226, sushant-hiray, 4, 2, 1
12457, Jane Foster, 3, 1, 1
12290, tguzella, 2, 1, 1
15002, Deschutron, 1, 1, 1
15690, R. Doe, 18, 9, 1
25180, Glorfindel, 42, 1, 1
33362, Jim, 3, 2, 1
26329, Anurag Upadhyaya, 30, 13, 1
40813, Abrar, 3, 1, 1
50967, dravid07, 12, 3, 1
53999, Bruna w, 1, 2, 1
32569, NeuronQ, 6, 1, 1
57019, Rawia Sammout, 45, 12, 1
59991, Batman, 3, 1, 1
63366, fuglede, 2, 1, 1
63655, Rookie_123, 8, 11, 1
40908, dpstart, 2, 1, 1
67423, L Xandor, 16, 2, 1
69155, Slothario, 3, 2, 1
54503, T.Tos, 3, 1, 1
76917, Yaakov Bressler, 2, 4, 1
80185, Arun Augustine, 1, 1, 1
12876, Matthew Graves, 26, 14, 1
13176, daniel3412, 8, 2, 1
17768, gfursin, 2, 1, 1
29206, CyberDreamer, 7, 4, 1
32963, Tido, 61, 25, 1
50863, Haramoz, 20, 5, 1
64228, snugghash, 1, 2, 1
68051, Poream3387, 4, 4, 1
63544, Tomas Piaggio, 3, 3, 1
64981, adjective_noun, 9, 2, 1
73559, Harsath, 3, 1, 1
1283, user1158559, 7, 2, 1
8465, Manohar Swamynathan, 12, 7, 1
15064, Kaggle, 15, 5, 1
21702, plumbus_bouquet, 14, 4, 1
26050, ksh, 11, 1, 1
33377, syeh_106, 4, 4, 1
33784, mdlee6, 3, 1, 1
39423, joydeep bhattacharjee, 7, 1, 1
40180, arthurDent, 3, 1, 1
41929, PyRsquared, 62, 8, 1
43578, Richmond Newman, 1, 1, 1
45937, Milan van Dijck, 4, 6, 1
49501, absolutelydevastated, 10, 1, 1
51446, rockyraw, 3, 1, 1
47906, dr jerry, 11, 4, 1
50174, CuriousGeorge, 4, 3, 1
29882, Anakimi, 16, 2, 1
57129, beeb, 3, 4, 1
66134, SaTa, 4, 6, 1
61846, mickey, 1, 3, 1
66532, Mei Lie, 6, 5, 1
60974, irkinosor, 13, 1, 1
74224, maximusdooku, 3, 2, 1
68559, Chris Moorhead, 2, 2, 1
418, iliasfl, 17, 1, 1
10024, Andrea Ianni ௫, 27, 5, 1
24984, Commissar Vasili Karlovic, 10, 2, 1
25223, manohar amrutkar, 5, 4, 1
16401, trollster, 10, 5, 1
39302, Finn Reilly, 2, 1, 1
42488, Nidhi Garg, 6, 2, 1
46201, Erfan Mowlaei, 3, 2, 1
46527, Tarek, 14, 2, 1
47074, NunodeSousa, 4, 2, 1
53001, user113156, 27, 7, 1
53535, Nirvan Anjirbag, 6, 2, 1
59402, Liang Niu, 3, 1, 1
16111, B Seven, 16, 12, 1
70718, blueWings, 6, 5, 1
75502, Harish Reddy, 10, 1, 1
52350, Sanjay Saha, 4, 2, 1
8030, Philip Pearl, 4, 1, 1
14715, Russell Richie, 6, 6, 1
13165, Austin Capobianco, 34, 10, 1
16213, aventurin, 7, 9, 1
45289, Aidan Rosswood, 7, 2, 1
53083, Kaushal28, 3, 6, 1
57819, Nishad, 4, 2, 1
23398, frenzykryger, 2, 1, 1
14359, Parthapratim Neog, 1, 1, 1
68517, Amruth, 4, 3, 1
70680, Michael Schroter, 13, 2, 1
5075, Ankit Haldar, 5, 4, 1
1093, Serendipity, 20, 5, 1
21733, abhay, 2, 1, 1
30009, hhaamm, 3, 1, 1
30314, Lucas, 13, 3, 1
32379, polished, 3, 2, 1
32429, Simone, 53, 8, 1
39963, FrancoSwiss, 42, 6, 1
41240, Shadi, 7, 4, 1
51687, mavavilj, 42, 14, 1
61062, Piyush Singh, 2, 2, 1
62446, Supratim Haldar, 12, 10, 1
65655, Uday, 6, 2, 1
68990, Florian Laborde, 11, 1, 1
63658, Riebeckite, 4, 1, 1
73546, IrCa, 20, 2, 1
2969, brentlance, 3, 4, 1
9448, habu, 1, 1, 1
10568, nsweeney, 2, 2, 1
11044, Ragnar, 32, 6, 1
14112, Jeremy Barnes, 6, 2, 1
32669, Bram Vanroy, 25, 8, 1
40330, jadsq, 3, 2, 1
40176, Yaron, 3, 3, 1
43677, Sam Thomas, 4, 5, 1
45058, Nima Mohammadi, 6, 3, 1
47144, Guven, 6, 1, 1
51696, Ezekiel Kruglick, 1, 2, 1
52257, André, 14, 22, 1
53148, Vash, 5, 1, 1
51878, robinloop, 11, 3, 1
53950, AlainD, 19, 16, 1
60503, Romain Reboulleau, 16, 11, 1
63582, Viacheslav Komisarenko, 11, 3, 1
50541, Joey Carson, 3, 1, 1
75552, Mr.Sigma., 11, 3, 1
76769, zeawoas, 3, 3, 1
80221, HashRocketSyntax, 8, 4, 1
474, Dave Challis, 12, 4, 1
8842, Fastidious, 10, 5, 1
9802, Jonathan Shobrook, 13, 1, 1
9901, S2L, 1, 1, 1
10462, anthr, 14, 4, 1
10536, kayelow, 2, 1, 1
18001, Robert Dodier, 1, 4, 1
20722, Rohan Sadale, 12, 5, 1
20618, Case Msee, 53, 20, 1
33587, max33587, 3, 2, 1
33716, AKKA, 8, 9, 1
42229, orgesleka, 10, 4, 1
27069, jkf, 1, 3, 1
14582, A.B, 7, 4, 1
71065, Jupiter, 10, 1, 1
73585, Dan Savage, 3, 1, 1
77843, Vamshi Kumar Kurva, 7, 1, 1
78416, Sajjadmanal, 9, 4, 1
454, tomaskazemekas, 9, 1, 1
17177, mork, 12, 10, 1
21079, Andy W, 3, 4, 1
30754, kmace, 4, 2, 1
47750, Mahdi Shahbaba, 2, 1, 1
50354, Nescio, 5, 1, 1
56414, Koinos, 15, 4, 1
57212, ladt, 3, 1, 1
41245, greensquare, 3, 2, 1
41000, anu, 14, 9, 1
66002, Amirhos Imani, 6, 1, 1
10285, MonsieurBeilto, 5, 1, 1
69799, kiva, 3, 1, 1
62749, Brigitte Charpent, 6, 1, 1
76794, fhaase, 13, 1, 1
7966, mic, 38, 9, 1
2673, Suzana, 5, 2, 1
24259, ben121, 9, 4, 1
25218, L.V.Rao, 22, 8, 1
26814, Ironluca, 8, 10, 1
33614, Anestis S., 3, 3, 1
35716, Arthur Tacca, 1, 1, 1
45651, user1478842, 3, 7, 1
59010, ASS466uiuc, 4, 5, 1
79038, abhishek, 3, 2, 1
79160, Moeinh77, 12, 7, 1
10865, pitfall, 2, 1, 1
12237, William, 10, 6, 1
23213, OoDeLally, 6, 1, 1
25734, Dimag Kharab, 6, 1, 1
26872, Born2Code, 9, 13, 1
27540, Ameer Jewdaki, 3, 2, 1
39841, xji, 2, 3, 1
47279, DankMasterDan, 17, 9, 1
45064, Jakub Bartczuk, 19, 9, 1
54017, Rafael Padilla, 1, 1, 1
55074, Soltius, 1, 1, 1
45198, Alex, 4, 3, 1
40392, Peter K., 2, 2, 1
35404, R. Iv, 4, 1, 1
73150, Alex F, 11, 8, 1
71301, giser_yugang, 3, 3, 1
3433, innovIsmail, 7, 6, 1
18414, Bihaqo, 2, 2, 1
20635, Armon Safai, 24, 21, 1
31021, ashudeep21, 2, 1, 1
37086, jeweinb, 2, 2, 1
37561, Vijay, 3, 1, 1
38091, Harshith, 22, 14, 1
26788, julian, 3, 6, 1
49290, PickleRick, 10, 5, 1
52588, Arvind Prasad, 20, 10, 1
50841, Nufeu, 1, 1, 1
57391, Byren Higgin, 3, 1, 1
58033, user58033, 3, 1, 1
58526, Anatoly Makarevich, 1, 1, 1
64046, A.White, 9, 1, 1
62926, Nico, 1, 1, 1
61445, Sandeep B, 43, 12, 1
68373, Shantha Ekanayake, 2, 2, 1
71602, WhoCares, 3, 3, 1
71633, PavlovsCat, 7, 4, 1
3510, David Pepper, 6, 3, 1
8214, Chiffa, 10, 3, 1
29862, Stefano De La Burczymuchito, 6, 1, 1
45821, koryakinp, 50, 15, 1
56329, macaw_9227, 1, 4, 1
57476, user5406764, 7, 1, 1
58933, Infinite Loops, 1, 1, 1
66759, 3nomis, 103, 12, 1
75260, raghav gaur, 22, 4, 1
68013, Ash, 13, 1, 1
26, Alex I, 66, 5, 1
1163, Phonon, 6, 2, 1
16661, user3396592, 3, 1, 1
17022, Ben Sandeen, 6, 1, 1
37646, Suave Bajaj, 3, 1, 1
43438, Sampath Madala, 14, 7, 1
46782, kawingkelvin, 7, 5, 1
50262, Julian Kurz, 4, 2, 1
59783, Ethan Yun, 16, 3, 1
63481, Mohammed.T, 4, 2, 1
65721, s0nicYouth, 3, 2, 1
65843, DevRavaege, 3, 1, 1
69778, user971961, 3, 1, 1
73566, raghu, 4, 2, 1
73912, Andros Adrianopolos, 59, 47, 1
76236, Zobtzler, 8, 1, 1
60482, jeremy radcliff, 3, 2, 1
10036, Marco Dinatsoli, 4, 3, 1
10884, Duncan, 2, 3, 1
13618, Jorgemar, 9, 2, 1
13100, Enthusiast, 49, 34, 1
15984, A K, 3, 2, 1
16854, djones, 3, 1, 1
18019, okkhoy, 5, 4, 1
8660, Yibo Yang, 1, 1, 1
42953, Alexey Burnakov, 45, 32, 1
44581, Vranvs, 3, 1, 1
50835, Tim Bennett, 3, 3, 1
52589, ThrawNeX, 6, 2, 1
52726, Sahil Chaturvedi, 17, 4, 1
56655, BhanuKiran, 12, 1, 1
56922, Hunar A.Ahmed, 98, 76, 1
63516, Master M, 3, 1, 1
65323, karthikeyan mg, 55, 22, 1
73472, Illuminati0x5B, 3, 5, 1
77938, fswings, 2, 2, 1
78219, Nakor, 3, 2, 1
79879, West, 3, 2, 1
51492, GadaaDhaariGeek, 1, 4, 1
172, damienfrancois, 22, 4, 1
339, mbbce, 13, 6, 1
95, EdChum, 10, 5, 1
366, power, 4, 3, 1
9227, AdiPiratla, 3, 2, 1
9003, Spiralarchitect, 12, 2, 1
18246, Ben, 8, 3, 1
22075, Maxwell Johansen, 4, 2, 1
16915, Rajarshee Mitra, 4, 3, 1
30759, SomeoneLost, 4, 2, 1
37109, Landmaster, 20, 15, 1
43248, Jed, 7, 6, 1
49524, Marc, 1, 1, 1
50739, LoMaPh, 3, 1, 1
56401, hyunsu jeong, 21, 7, 1
61508, Chris Tennant, 6, 4, 1
66310, Haffi112, 7, 1, 1
67537, cvg, 44, 12, 1
70121, OultimoCoder, 6, 2, 1
27558, sAguinaga, 4, 2, 1
2507, ahoffer, 3, 3, 1
7738, Kyler Brown, 9, 7, 1
12987, boyfarrell, 1, 3, 1
13236, Debanjan Borthakur, 3, 1, 1
13406, Sergey Bushmanov, 4, 2, 1
860, MohamedEzz, 7, 3, 1
14909, Make42, 42, 26, 1
1264, prooffreader, 3, 1, 1
40827, user3055163, 9, 4, 1
29781, aivanov, 57, 33, 1
46703, Dogemore, 5, 2, 1
47311, James C, 8, 3, 1
27583, Rohan Saxena, 8, 2, 1
53372, Lau, 12, 4, 1
54571, Ari, 3, 1, 1
56289, debaonline4u, 3, 5, 1
61580, Chris, 3, 2, 1
71146, user2268997, 3, 1, 1
65128, aborruso, 3, 6, 1
3054, markusian, 9, 3, 1
8344, Emily Crutcher, 3, 6, 1
9793, Arun, 73, 28, 1
7925, reinierpost, 1, 4, 1
26146, hh32, 17, 6, 1
695, David Z, 4, 3, 1
35596, shadi, 14, 11, 1
46542, Carlos S. Na, 1, 1, 1
53367, Akash Kandpal, 3, 1, 1
58155, Myron Leskiv, 25, 5, 1
59182, MzdR, 3, 3, 1
67602, Heisenbug, 19, 3, 1
67605, user145959, 99, 36, 1
71477, BookYourLuck, 16, 5, 1
76578, elescararriba, 3, 1, 1
63, Puffin GDI, 8, 2, 1
7922, Navaneethan Santhanam, 7, 3, 1
14672, DanielWelke, 17, 2, 1
15501, Winks, 9, 2, 1
20288, Bhashithe, 3, 1, 1
41266, Avinash, 5, 1, 1
52713, Da-le, 4, 3, 1
32020, Joel Berkeley, 6, 1, 1
41591, InAFlash, 74, 25, 1
41631, Pankaj Joshi, 3, 1, 1
57691, hyTuev, 34, 14, 1
61501, iaaml, 4, 3, 1
62989, Neil, 8, 2, 1
71512, Archan Lagoo, 6, 1, 1
77338, Daren Sin, 4, 3, 1
79690, codeNewbie, 17, 3, 1
6506, Chris, 3, 1, 1
8650, Chris, 18, 8, 1
9146, nealmcb, 6, 3, 1
9766, stochazesthai, 6, 3, 1
10560, user3704120, 7, 3, 1
12454, ardochhigh, 4, 4, 1
12858, trailblazer, 9, 5, 1
16041, pAt84, 1, 1, 1
17397, Vishal, 9, 7, 1
25115, jamis, 4, 1, 1
18375, Maxim, 39, 12, 1
42613, Eran Moshe, 7, 5, 1
43705, Eran, 6, 4, 1
45177, quester, 12, 2, 1
47473, Thomas Lee, 11, 6, 1
46800, Janmejaya Nanda, 3, 1, 1
58034, Rob, 7, 4, 1
64856, Harshita Vemula, 36, 3, 1
38693, Jerb, 2, 1, 1
71903, Cameron King, 2, 4, 1
73796, Zephyr, 8, 14, 1
70674, Dimi, 21, 9, 1
77826, iamatrain, 3, 3, 1
2724, mrmcgreg, 9, 3, 1
10799, Adam_G, 14, 7, 1
13498, Michael Green, 2, 2, 1
15762, Jorge, 3, 1, 1
26791, fanfabbb, 1, 1, 1
27682, 铭声孙, 7, 1, 1
29479, GGp, 4, 2, 1
31088, Sebastian Rosloniec, 3, 1, 1
40750, emudria, 8, 3, 1
44083, AkshayNevrekar, 26, 4, 1
53804, QA Collective, 3, 1, 1
62772, william3031, 3, 4, 1
63444, Zakir, 5, 2, 1
66117, Kikio, 75, 20, 1
69148, user4779, 10, 4, 1
14048, Anton, 16, 5, 1
15599, neuron, 1, 1, 1
26608, traveh, 4, 1, 1
26686, Seanny123, 8, 2, 1
34037, user7677413, 6, 8, 1
49861, ForsakenPlague, 10, 2, 1
46645, Inkplay_, 11, 3, 1
51369, karthiks, 18, 9, 1
45382, hooyeh, 3, 1, 1
54929, Bear, 11, 2, 1
59516, user7226068, 11, 4, 1
63449, metalaureate, 4, 1, 1
2702, Jeff King, 4, 2, 1
6648, gchaks, 7, 6, 1
12438, Josh Brown Kramer, 3, 8, 1
14667, RAbraham, 3, 1, 1
18722, Eric Lecoutre, 5, 3, 1
39600, george9170, 3, 1, 1
56703, MysteryGuy, 9, 1, 1
56883, TripleS, 6, 1, 1
62279, Davide Visentin, 3, 1, 1
39322, rahul, 3, 2, 1
70994, Zahid Ahmed, 16, 4, 1
278, phyrox, 2, 1, 1
3346, user115415, 3, 2, 1
8686, Tobi, 3, 7, 1
12206, Simon, 51, 7, 1
12786, shark8me, 3, 1, 1
16179, Data_D, 3, 2, 1
45872, karun_r, 3, 1, 1
50152, nexoma, 3, 3, 1
61184, Rouh Al Noor Auritro, 3, 2, 1
61883, Bhakti, 41, 10, 1
64789, Jay, 7, 2, 1
27144, dijksterhuis, 4, 5, 1
160, Gregor, 1, 1, 1
249, Chris Simokat, 3, 4, 1
82, Damian Melniczuk, 30, 6, 1
8392, mcg256, 2, 1, 1
10815, skan, 5, 6, 1
12963, Hooked, 6, 3, 1
18321, Daia Alexandru, 6, 1, 1
23600, AllThingsScience, 4, 5, 1
24346, v78, 12, 6, 1
24550, Jim, 1, 5, 1
24696, Kiki Rizki Arpiandi, 37, 20, 1
23437, tsttst, 10, 5, 1
32916, laktak, 4, 5, 1
29109, 4Oh4, 3, 1, 1
43166, user43166, 3, 4, 1
45615, A. G., 7, 4, 1
46505, Borhan Kazimipour, 32, 7, 1
8841, sfactor, 3, 3, 1
64953, Mohit Banerjee, 9, 3, 1
28296, bru1987, 5, 1, 1
40250, LexByte, 3, 2, 1
70898, MattR, 5, 10, 1
77314, AndroidMarshmallow, 3, 6, 1
78343, IngridX, 10, 3, 1
154, Memming, 1, 1, 1
13481, FaCoffee, 30, 19, 1
13891, Rami, 59, 13, 1
15083, Jessiah Burgess, 5, 1, 1
16279, InquisitiveCrow, 1, 3, 1
15569, parvij, 69, 31, 1
28714, Jorge Leitão, 5, 3, 1
30363, ac-lap, 11, 4, 1
18313, Shakti, 9, 2, 1
38467, Neil Varnas, 7, 11, 1
39920, Ott Toomet, 1, 3, 1
65225, Joe B, 22, 4, 1
77310, AntonYellow, 3, 3, 1
2781, Jamie, 7, 6, 1
4647, lmjohns3, 17, 1, 1
12433, Yuval Shachaf, 3, 5, 1
17800, Antonio, 1, 2, 1
18790, Nicolas Raoul, 18, 10, 1
21194, ERed, 4, 1, 1
33128, ARASH, 3, 1, 1
33476, zx mnb, 3, 2, 1
23402, quintumnia, 4, 3, 1
49454, Siladittya, 11, 18, 1
52670, Andrew Spittlemeister, 4, 7, 1
53489, i squared - Keep it Real, 9, 7, 1
56927, Ofri Telem, 4, 1, 1
57060, Interested_Programmer, 3, 2, 1
60265, ronsap123, 3, 1, 1
63189, Makis Mandrelas, 3, 1, 1
64603, Jack Fleeting, 3, 5, 1
68980, Ram, 9, 5, 1
71423, David Salgado, 3, 3, 1
74140, Rupali Singh, 13, 2, 1
159, Trey, 3, 3, 1
2809, sintax, 2, 1, 1
7887, Claus Machholdt, 3, 1, 1
10187, Clayton, 3, 1, 1
14946, gm1, 20, 11, 1
6529, rocinante, 1, 5, 1
29026, Chrigi, 7, 4, 1
25481, Ali, 1, 1, 1
35919, Yusuf, 3, 3, 1
37258, gokul_uf, 3, 2, 1
40413, Daerken, 1, 1, 1
52987, natg, 6, 2, 1
57724, user781486, 46, 7, 1
60468, Bhawesh Chandola, 4, 4, 1
63196, Aalok, 3, 2, 1
71297, fractalnature, 25, 13, 1
74397, Ashwin Geet D'Sa, 14, 1, 1
78052, Ron Schwessinger, 1, 1, 1
79602, corianne1234, 6, 7, 1
79817, standarduser, 5, 2, 1
5249, Alex Nevidomsky, 5, 2, 1
6469, Clayton Pipkin, 3, 1, 1
12867, Amir, 35, 22, 1
23718, DeusXMachina, 5, 2, 1
16212, Sheridan Grant, 4, 7, 1
39845, mpotma, 7, 3, 1
31718, Miguel, 6, 4, 1
63549, mrAtAllenDotTools, 2, 1, 1
6390, Prophet60091, 3, 2, 1
12866, GoingMyWay, 8, 4, 1
17509, DrMcCleod, 4, 2, 1
23708, vijolica, 10, 5, 1
32215, Dmitry Petrov, 5, 2, 1
27038, Doug Brummell, 3, 8, 1
53278, Srishti M, 66, 35, 1
40788, jdoe, 4, 3, 1
50896, Nitish, 4, 1, 1
40556, Bruno Klein, 2, 3, 1
56344, Srikrishna, 12, 3, 1
59101, Francesco Boi, 8, 2, 1
66745, Heena, 9, 8, 1
69702, zafirzarya, 6, 1, 1
78409, JarsOfJam-Scheduler, 36, 8, 1
3167, David S., 11, 7, 1
16424, Lior, 9, 1, 1
10135, dmb, 12, 7, 1
21560, Hendrik, 172, 35, 1
23628, kolosy, 3, 4, 1
18673, Arjun Chaudhary, 5, 5, 1
25759, Grr, 2, 2, 1
26724, foutandabout, 3, 2, 1
26687, CFM, 3, 1, 1
37363, Finn Williams, 60, 17, 1
41888, Tanguy, 12, 7, 1
47403, Suhail Gupta, 37, 19, 1
54534, Ignacio Alorre, 13, 5, 1
56716, Alex2006, 4, 5, 1
33441, rmac16, 11, 2, 1
69671, SleepProgger, 10, 1, 1
386, user13985, 13, 9, 1
922, joews, 7, 1, 1
20655, Albert Gao, 3, 1, 1
26444, Vivek Khetan, 28, 7, 1
25837, ArtificiallyIntelligence, 9, 2, 1
32196, Igor Rivin, 6, 3, 1
46317, James, 7, 2, 1
56854, mikinoqwert, 13, 5, 1
61091, Gizio, 1, 1, 1
66626, Mohamed Mahyoub, 12, 2, 1
71765, mainstringargs, 3, 1, 1
20971, flyingmeatball, 1, 5, 1
74982, Bram Kreuger, 7, 5, 1
76475, Jonathan, 6, 3, 1
77057, user3645925, 6, 2, 1
78808, justRandomLearner, 12, 11, 1
811, Artem Sobolev, 4, 1, 1
9576, Victor Ma, 5, 2, 1
11136, NBartley, 3, 9, 1
3591, Dror Atariah, 7, 5, 1
15847, user667804, 4, 2, 1
20302, shaw38, 3, 1, 1
25289, displayname, 7, 1, 1
7812, william007, 88, 6, 1
28780, Craig, 3, 1, 1
39014, Khaine775, 20, 6, 1
31582, simonst, 7, 1, 1
45217, Adam Oudad, 1, 1, 1
45901, Elmex80s, 8, 8, 1
50275, Andy, 4, 1, 1
59262, Sebastian Nielsen, 9, 4, 1
3347, Jeremy Miles, 1, 1, 1
12730, Ricardo Domingos Ferreira, 1, 1, 1
9867, sds, 24, 3, 1
21163, Frankstr, 22, 11, 1
26856, cinqS, 38, 11, 1
30170, KevinKim, 29, 11, 1
33510, Jon, 3, 1, 1
32745, Primoz, 11, 10, 1
40904, Srijan Sharma, 5, 1, 1
44496, Radovan Bezak, 3, 1, 1
41377, lseactuary, 6, 5, 1
46452, frank, 1, 3, 1
24370, Jeremy, 3, 1, 1
52960, Shixiang Wan, 2, 2, 1
53796, Artyom Asmolovskij, 3, 2, 1
60002, raspi, 3, 4, 1
51471, Francisco Maria Calisto, 3, 2, 1
66387, user3647894, 24, 6, 1
67418, Goktug, 6, 1, 1
63654, William Scott, 15, 8, 1
74040, Jim the fourth, 15, 5, 1
11, Yavar, 5, 2, 1
555, GrimSqueaker, 4, 2, 1
793, tejaskhot, 18, 2, 1
3459, Chris Bushell, 3, 1, 1
2728, dpmcmlxxvi, 7, 1, 1
12942, Uri Goren, 18, 2, 1
16872, bensw, 4, 2, 1
13714, NirIzr, 12, 4, 1
17962, Subspacian, 5, 1, 1
26649, MakaraPr, 6, 6, 1
31918, Bernheart, 5, 2, 1
46464, avchauzov, 4, 3, 1
42829, AshOfFire, 6, 3, 1
21064, Julian, 3, 1, 1
14207, talegari, 1, 1, 1
64339, Andrew Mcghie, 7, 2, 1
65538, user3714330, 3, 1, 1
66765, boatingcow, 4, 1, 1
75015, Josef, 5, 2, 1
10225, Digital Dude, 3, 2, 1
1244, pincopallino, 18, 6, 1
8278, gojomo, 1, 2, 1
20374, pepe, 9, 4, 1
12771, ultron, 8, 4, 1
77, Srikar Appalaraju, 12, 6, 1
30635, M--, 7, 5, 1
42417, zimio, 5, 2, 1
46282, Indominus, 11, 3, 1
52187, Sivabushan, 3, 7, 1
53169, Shivam Srivastava, 12, 7, 1
57164, Salvador Gutierrez, 3, 1, 1
27844, Vlad, 3, 2, 1
69408, shenflow, 3, 1, 1
69569, dcolazin, 10, 10, 1
74831, Muhamad Syafiq, 3, 2, 1
1147, Frost, 3, 3, 1
5179, Pramit, 12, 7, 1
9988, Rodrigo Nader, 34, 14, 1
5303, conjectures, 13, 10, 1
12603, MASL, 6, 8, 1
8960, Martin, 3, 2, 1
15942, Taylor, 1, 2, 1
15624, neurite, 9, 1, 1
23912, banad, 3, 1, 1
32543, Chryb, 18, 6, 1
41306, enumaris, 7, 4, 1
35437, user0, 1, 3, 1
49899, Amit Raj, 4, 3, 1
51656, Laura Baker, 3, 2, 1
54623, FabioSpaghetti, 21, 8, 1
53760, bstrain, 19, 7, 1
58510, Jagadeesh Kotra, 3, 2, 1
60683, Jordy, 5, 3, 1
62252, bravosierra99, 5, 5, 1
63717, BearsBeetBattlestar, 12, 14, 1
51309, Eduardo Reis, 5, 4, 1
64500, Hermes Morales, 11, 7, 1
65916, SomethingSomething, 3, 4, 1
66763, Garima Jain, 12, 4, 1
71725, tk78, 3, 1, 1
496, Brown_Dynamite, 4, 1, 1
2711, Tom, 1, 7, 1
13384, user2280549, 5, 5, 1
3230, kinkajou, 8, 5, 1
33168, Wassim H, 3, 2, 1
34253, josh_gray, 3, 2, 1
35562, Bastiaan, 3, 1, 1
41345, Michal_Szulc, 5, 1, 1
25531, suthee, 1, 2, 1
39286, surelyourejoking, 3, 2, 1
51708, user2189731, 7, 7, 1
65699, EFoglia, 17, 7, 1
74727, vico, 14, 3, 1
36943, user3319400, 7, 4, 1
7867, ice_lin, 17, 4, 1
12776, Djizeus, 5, 6, 1
14434, shda, 7, 2, 1
19065, bouritosse, 14, 7, 1
20834, JKP, 1, 1, 1
21043, T-student, 3, 4, 1
21503, blpasd, 6, 3, 1
25526, xgrimau, 7, 9, 1
32042, Nadav B, 6, 6, 1
35930, William Entriken, 22, 7, 1
39830, Learning is a mess, 27, 11, 1
45011, Andy.Jian, 12, 2, 1
49226, Ripstein, 17, 4, 1
52106, Alber8295, 13, 9, 1
40139, nocibambi, 9, 3, 1
60292, Preet, 22, 7, 1
60742, Ingolifs, 13, 5, 1
66094, Wolfone, 3, 1, 1
66194, ludog, 5, 2, 1
66572, AnshulKapoor, 6, 2, 1
69089, Pallie, 1, 5, 1
71923, Idan azuri, 7, 2, 1
60221, Alexis, 2, 1, 1
77015, MarkH, 6, 4, 1
13517, alily, 5, 1, 1
18098, TdBm, 27, 8, 1
18619, ozgur, 16, 3, 1
19094, scottlittle, 6, 2, 1
19255, Joachim Wagner, 6, 1, 1
26127, Sal, 9, 9, 1
39547, Jarad, 12, 4, 1
30786, user3507584, 4, 4, 1
42345, JS Lavertu, 4, 2, 1
14265, skd, 3, 3, 1
53607, Parth Nagori, 3, 4, 1
49375, Richard Careaga, 19, 7, 1
57025, Thanh Nguyen, 3, 1, 1
61756, feynman, 68, 57, 1
68136, DGS, 18, 8, 1
66295, EmielBoss, 25, 5, 1
5198, Chen Guo, 2, 1, 1
14999, user1700890, 20, 5, 1
16680, Dennis Golomazov, 8, 3, 1
14955, Gabrer, 4, 4, 1
23495, Carlo Mazzaferro, 5, 4, 1
24050, Ganesh Anand, 3, 1, 1
49622, agcala, 5, 1, 1
47166, idpd15, 15, 1, 1
54777, faizan, 9, 1, 1
58581, Prakhar Sinha, 4, 2, 1
69151, Mir, 7, 2, 1
66177, Jitesh Malipeddi, 23, 4, 1
74540, tadejk, 1, 1, 1
74166, Talha Anwar, 9, 5, 1
77650, Corey Leadbeater, 3, 1, 1
79382, jack, 3, 3, 1
780, neone4373, 9, 3, 1
1097, Matt, 29, 4, 1
8643, William Falcon, 7, 1, 1
9814, rcpinto, 11, 5, 1
14057, Koustuv Sinha, 3, 2, 1
15768, jtanman, 10, 10, 1
28887, Wli, 4, 4, 1
50384, John Doe, 12, 3, 1
58750, Tfovid, 11, 7, 1
59013, virtualxtc, 15, 10, 1
